step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
683.0,PAYMENT,2084.81,C1297658142,3394.0,1309.19,M771925981,0.0,0.0,0.0,0.0
462.0,TRANSFER,46190.9,C2067653411,46190.9,0.0,C1402116137,0.0,0.0,1.0,0.0
95.0,TRANSFER,3492056.91,C1323299934,3492056.91,0.0,C105333987,0.0,0.0,1.0,0.0
13.0,PAYMENT,56350.91,C827743451,10618.0,0.0,M239272234,0.0,0.0,0.0,0.0
225.0,PAYMENT,29421.26,C1371790470,0.0,0.0,M489753207,0.0,0.0,0.0,0.0
592.0,CASH_OUT,642886.46,C883669031,0.0,0.0,C2523193,2051961.33,2694847.79,0.0,0.0
209.0,CASH_IN,32513.51,C1273472587,11098.0,43611.51,C2076265864,1249454.24,1216940.74,0.0,0.0
381.0,PAYMENT,4071.6,C1509822696,436.83,0.0,M1121290623,0.0,0.0,0.0,0.0
694.0,CASH_OUT,10000000.0,C611266537,10000000.0,0.0,C305170140,0.0,10000000.0,1.0,0.0
331.0,CASH_OUT,261010.18,C564069844,0.0,0.0,C2045109881,375681.28,636691.46,0.0,0.0
14.0,PAYMENT,195.12,C1021188229,0.0,0.0,M1131727054,0.0,0.0,0.0,0.0
282.0,TRANSFER,1279427.02,C783965263,0.0,0.0,C1387900748,15073247.69,16352674.71,0.0,0.0
13.0,TRANSFER,184510.36,C2032615831,883.0,0.0,C491446721,757350.46,1198371.55,0.0,0.0
331.0,CASH_IN,38267.29,C607091493,2732904.89,2771172.18,C1025382037,637516.57,599249.29,0.0,0.0
681.0,CASH_OUT,185646.59,C355113690,0.0,0.0,C719424085,2164941.19,2350587.78,0.0,0.0
43.0,CASH_OUT,234533.43,C641203431,4213.0,0.0,C1926161198,0.0,234533.43,0.0,0.0
409.0,TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1.0,0.0
19.0,CASH_IN,37403.5,C367288008,14907654.11,14945057.62,C1752633626,2232451.92,2337358.6,0.0,0.0
229.0,CASH_IN,61893.11,C564104414,11290.0,73183.11,C454512682,132268.55,70375.44,0.0,0.0
694.0,TRANSFER,257811.92,C1968269776,257811.92,0.0,C1436545483,0.0,0.0,1.0,0.0
398.0,CASH_IN,334526.45,C1868545677,8543.0,343069.45,C1158620192,235004.11,0.0,0.0,0.0
300.0,CASH_OUT,316255.24,C2137804709,80349.0,0.0,C679205253,3234241.58,3550496.82,0.0,0.0
308.0,CASH_OUT,90779.69,C5017198,51834.6,0.0,C383961883,1197089.55,1287869.25,0.0,0.0
140.0,CASH_IN,243147.87,C1797027889,22826.0,265973.87,C1456342329,0.0,0.0,0.0,0.0
37.0,PAYMENT,5309.05,C1052654892,0.0,0.0,M1942713835,0.0,0.0,0.0,0.0
282.0,PAYMENT,27195.3,C1903213223,174763.89,147568.59,M3879083,0.0,0.0,0.0,0.0
538.0,PAYMENT,642.58,C1779149457,12354.96,11712.38,M1468639437,0.0,0.0,0.0,0.0
319.0,CASH_OUT,92545.17,C144515719,92545.17,0.0,C1147986175,0.0,92545.17,1.0,0.0
115.0,CASH_OUT,530377.28,C711344285,530377.28,0.0,C726473569,232558.45,762935.73,1.0,0.0
259.0,PAYMENT,22869.76,C929953964,422752.87,399883.12,M391935323,0.0,0.0,0.0,0.0
492.0,PAYMENT,595.29,C397078306,51455.0,50859.71,M820943399,0.0,0.0,0.0,0.0
526.0,TRANSFER,606920.11,C1257308807,606920.11,0.0,C1842247299,0.0,0.0,1.0,0.0
35.0,CASH_OUT,48585.32,C1385983877,0.0,0.0,C1181548013,246766.81,295352.13,0.0,0.0
500.0,CASH_OUT,21832.43,C1802633720,21832.43,0.0,C1187210067,36801.19,58633.62,1.0,0.0
231.0,PAYMENT,9201.78,C453152984,0.0,0.0,M105478703,0.0,0.0,0.0,0.0
355.0,CASH_OUT,76068.22,C1543883163,0.0,0.0,C1328027441,426624.48,502692.69,0.0,0.0
187.0,PAYMENT,2832.26,C1996156179,0.0,0.0,M789306774,0.0,0.0,0.0,0.0
411.0,CASH_OUT,1240717.75,C275137828,1240717.75,0.0,C989949797,144986.76,1385704.52,1.0,0.0
283.0,CASH_IN,124565.62,C594065236,4330880.52,4455446.14,C1025703823,318981.5,194415.88,0.0,0.0
50.0,CASH_OUT,967153.5,C1815828420,967153.5,0.0,C917661354,183670.2,1150823.7,1.0,0.0
304.0,CASH_OUT,157612.87,C2039565392,32536.0,0.0,C702637641,1933072.77,2090685.64,0.0,0.0
380.0,CASH_IN,72950.02,C1888375896,11577278.72,11650228.74,C1825341973,182810.22,109860.2,0.0,0.0
735.0,TRANSFER,417103.68,C336307904,417103.68,0.0,C1155915285,0.0,0.0,1.0,0.0
305.0,TRANSFER,511905.35,C1103971611,0.0,0.0,C410529617,2478530.28,2990435.63,0.0,0.0
375.0,PAYMENT,4001.66,C124398495,97918.0,93916.34,M945440750,0.0,0.0,0.0,0.0
374.0,CASH_IN,156661.37,C1897121192,1055.0,157716.37,C1312334785,88189.87,0.0,0.0,0.0
660.0,CASH_OUT,6749.18,C853796614,6749.18,0.0,C1244384695,136928.04,143677.22,1.0,0.0
207.0,CASH_OUT,264114.22,C710142723,91859.0,0.0,C1227977156,139940.04,404054.26,0.0,0.0
234.0,CASH_IN,35238.37,C967867820,9356148.95,9391387.32,C1489603694,914369.43,879131.06,0.0,0.0
308.0,CASH_OUT,56067.5,C64634547,0.0,0.0,C375443113,771860.45,827927.96,0.0,0.0
259.0,CASH_IN,158335.28,C1958629608,10521.0,168856.28,C577229455,129753.6,0.0,0.0,0.0
121.0,PAYMENT,14974.42,C201144272,40955.0,25980.58,M663613845,0.0,0.0,0.0,0.0
396.0,CASH_OUT,404626.87,C545150108,0.0,0.0,C2043410543,1491551.49,1896178.36,0.0,0.0
19.0,CASH_IN,23630.61,C1815471240,90191.0,113821.61,C968449637,2276470.56,2229945.68,0.0,0.0
681.0,CASH_OUT,23910.28,C2000945340,260826.0,236915.72,C1259628579,132404.36,156314.65,0.0,0.0
188.0,PAYMENT,10888.23,C751044245,153.0,0.0,M1376587613,0.0,0.0,0.0,0.0
201.0,PAYMENT,3909.64,C1765921193,50892.0,46982.36,M1455680347,0.0,0.0,0.0,0.0
323.0,CASH_OUT,152431.35,C1928013266,9019.0,0.0,C1416953588,0.0,152431.35,0.0,0.0
187.0,CASH_OUT,293676.43,C705376870,0.0,0.0,C1083451464,304360.75,598037.18,0.0,0.0
147.0,TRANSFER,489514.32,C1398711376,489514.32,0.0,C910056711,0.0,0.0,1.0,0.0
260.0,CASH_OUT,25240.29,C1429623119,674114.0,648873.71,C1151796772,91901.0,117141.29,0.0,0.0
20.0,PAYMENT,2257.47,C1678512737,0.0,0.0,M399889257,0.0,0.0,0.0,0.0
158.0,PAYMENT,30435.72,C1637588219,121646.51,91210.79,M46705620,0.0,0.0,0.0,0.0
186.0,PAYMENT,3242.69,C827677317,0.0,0.0,M745327843,0.0,0.0,0.0,0.0
38.0,DEBIT,7402.61,C600817168,11306.0,3903.39,C1605028412,913118.31,920520.92,0.0,0.0
93.0,CASH_OUT,225003.0,C1626159061,0.0,0.0,C1488020833,1167689.36,1392692.36,0.0,0.0
19.0,CASH_OUT,100994.34,C1229318263,119.0,0.0,C808749428,1033616.86,957749.06,0.0,0.0
133.0,CASH_OUT,502886.38,C1037776010,279431.0,0.0,C335295102,0.0,502886.38,0.0,0.0
356.0,CASH_OUT,51169.89,C1778805050,308825.0,257655.11,C553101554,0.0,51169.89,0.0,0.0
231.0,CASH_OUT,329305.61,C1338899221,0.0,0.0,C1245026661,589181.29,918486.9,0.0,0.0
394.0,CASH_OUT,120942.45,C50870246,17062.0,0.0,C2003728708,174028.0,294970.45,0.0,0.0
397.0,CASH_IN,212819.26,C1431452891,203834.0,416653.26,C1065140323,770901.87,558082.62,0.0,0.0
446.0,TRANSFER,239095.53,C1938630563,239095.53,0.0,C138592034,0.0,0.0,1.0,0.0
350.0,CASH_IN,453629.14,C1105351720,12254053.51,12707682.65,C1822662997,4498469.03,4044839.89,0.0,0.0
288.0,PAYMENT,89439.06,C1607162122,25666.0,0.0,M1669421434,0.0,0.0,0.0,0.0
736.0,CASH_OUT,537539.57,C1804356625,537539.57,0.0,C1581411164,8034.16,545573.72,1.0,0.0
326.0,PAYMENT,8158.53,C615344927,0.0,0.0,M483392548,0.0,0.0,0.0,0.0
275.0,CASH_OUT,194994.61,C531128140,61573.0,0.0,C436797094,0.0,194994.61,0.0,0.0
380.0,CASH_IN,54834.2,C101779100,10769112.73,10823946.93,C1173359486,275953.29,221119.09,0.0,0.0
284.0,CASH_OUT,37083.91,C341402945,72095.0,35011.09,C1495075886,3517519.83,3554603.74,0.0,0.0
573.0,TRANSFER,182927.08,C273035023,182927.08,0.0,C1377929083,0.0,0.0,1.0,0.0
468.0,TRANSFER,1455382.05,C1459301109,1455382.05,0.0,C1248513597,0.0,0.0,1.0,0.0
323.0,PAYMENT,65254.8,C885109794,0.0,0.0,M2096821477,0.0,0.0,0.0,0.0
284.0,CASH_OUT,121674.16,C124205135,290.0,0.0,C1974586671,17102.45,138776.61,0.0,0.0
308.0,CASH_OUT,272736.63,C897254878,73938.0,0.0,C388004698,1248141.19,1520877.82,0.0,0.0
659.0,PAYMENT,7628.01,C1565224516,0.0,0.0,M1513559194,0.0,0.0,0.0,0.0
182.0,TRANSFER,624180.73,C202705839,120469.01,0.0,C1387677794,2465830.76,3090011.49,0.0,0.0
603.0,TRANSFER,158879.1,C1226871955,158879.1,0.0,C1363273657,0.0,0.0,1.0,0.0
37.0,CASH_OUT,214276.13,C1631273854,0.0,0.0,C1956295400,248690.0,462966.13,0.0,0.0
155.0,CASH_IN,2596.88,C178355854,85087.0,87683.88,C1074857444,4204346.42,4201749.54,0.0,0.0
284.0,PAYMENT,13317.03,C1043561882,0.0,0.0,M758917090,0.0,0.0,0.0,0.0
242.0,CASH_OUT,3210027.48,C1663597987,3210027.48,0.0,C1844870771,0.0,3210027.48,1.0,0.0
494.0,TRANSFER,103909.1,C1648943042,103909.1,0.0,C1134805695,0.0,0.0,1.0,0.0
324.0,CASH_IN,120106.01,C1079550601,4084900.62,4205006.63,C1902717635,2251581.18,2131475.17,0.0,0.0
132.0,CASH_IN,209334.0,C1550340119,5685733.67,5895067.67,C937705692,492146.88,282812.88,0.0,0.0
36.0,CASH_IN,67855.7,C608461856,42828.0,110683.7,C268086000,723493.78,252711.31,0.0,0.0
492.0,CASH_OUT,56991.21,C1578681808,0.0,0.0,C1761736317,4201853.04,4258844.24,0.0,0.0
557.0,TRANSFER,111467.61,C1661252377,111467.61,0.0,C948382009,0.0,0.0,1.0,0.0
155.0,TRANSFER,68835.83,C1828396525,102859.0,34023.17,C1884477201,1567625.86,1959250.81,0.0,0.0
189.0,CASH_IN,322558.13,C878038412,5662516.47,5985074.6,C168955384,408116.14,85558.01,0.0,0.0
19.0,CASH_IN,29462.98,C1075699107,365595.33,395058.31,C857466808,683578.81,654115.83,0.0,0.0
596.0,CASH_OUT,188155.36,C862566845,0.0,0.0,C1464276483,391305.33,579460.69,0.0,0.0
406.0,CASH_OUT,156928.63,C1901854176,0.0,0.0,C169334825,300477.65,457406.28,0.0,0.0
251.0,CASH_OUT,207504.33,C1765966649,62258.0,0.0,C1016483141,0.0,269632.94,0.0,0.0
308.0,CASH_IN,198212.82,C153164810,3476417.41,3674630.23,C1285917082,2345921.66,2147708.84,0.0,0.0
236.0,CASH_OUT,196782.25,C1711317507,0.0,0.0,C1853783302,261685.48,458467.73,0.0,0.0
177.0,TRANSFER,239556.06,C759888632,239556.06,0.0,C1568773487,0.0,0.0,1.0,0.0
298.0,CASH_OUT,85777.78,C652029010,0.0,0.0,C678333193,4642414.63,4728192.41,0.0,0.0
15.0,CASH_IN,138059.97,C1438959779,13404260.21,13542320.18,C260063259,831315.24,747086.68,0.0,0.0
111.0,CASH_OUT,574709.63,C132473843,574709.63,0.0,C101909578,0.0,574709.63,1.0,0.0
129.0,CASH_OUT,224871.0,C1005897476,0.0,0.0,C1154774678,343379.5,568250.5,0.0,0.0
163.0,CASH_IN,201354.59,C1358680086,2772075.39,2973429.99,C331694040,1412617.31,1211262.71,0.0,0.0
588.0,PAYMENT,2664.4,C963160495,7120.0,4455.6,M27653669,0.0,0.0,0.0,0.0
375.0,TRANSFER,287532.37,C1810624619,0.0,0.0,C2038026076,2135342.63,2422875.0,0.0,0.0
37.0,PAYMENT,14673.22,C478213899,5037.0,0.0,M941880513,0.0,0.0,0.0,0.0
160.0,CASH_IN,200601.18,C1547799480,5049.0,205650.18,C1759240576,40020.96,0.0,0.0,0.0
311.0,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1.0,0.0
66.0,TRANSFER,813133.35,C718215446,813133.35,0.0,C1200993280,0.0,0.0,1.0,0.0
424.0,TRANSFER,5475018.52,C889342614,5475018.52,0.0,C542998030,0.0,0.0,1.0,0.0
201.0,CASH_IN,257520.74,C1768807949,20545.0,278065.74,C1076573404,23982.71,0.0,0.0,0.0
41.0,CASH_OUT,154514.19,C1936632140,0.0,0.0,C1016334741,401801.23,556315.42,0.0,0.0
201.0,PAYMENT,7664.11,C1764329191,0.0,0.0,M1705149768,0.0,0.0,0.0,0.0
492.0,CASH_OUT,280093.14,C1233063593,106045.0,0.0,C1942581984,173581.06,453674.2,0.0,0.0
159.0,PAYMENT,12337.46,C2079349404,0.0,0.0,M2075861012,0.0,0.0,0.0,0.0
286.0,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1.0,0.0
253.0,PAYMENT,29073.36,C1658988490,131890.37,102817.01,M1312722626,0.0,0.0,0.0,0.0
284.0,TRANSFER,160296.55,C1890719438,160296.55,0.0,C933704571,0.0,0.0,1.0,0.0
606.0,CASH_OUT,57588.67,C213845553,57588.67,0.0,C1601116919,1478438.05,1536026.72,1.0,0.0
522.0,CASH_OUT,201391.62,C1955383292,47443.55,0.0,C1119995629,4275912.51,4477304.13,0.0,0.0
260.0,CASH_OUT,194272.1,C269259717,0.0,0.0,C472503974,282516.96,476789.06,0.0,0.0
183.0,PAYMENT,13384.67,C1621248319,30627.39,17242.72,M862118096,0.0,0.0,0.0,0.0
400.0,CASH_OUT,155268.0,C122054070,0.0,0.0,C1448514493,1856370.08,2011638.08,0.0,0.0
14.0,PAYMENT,1132.13,C1714864833,760079.85,758947.72,M1776133650,0.0,0.0,0.0,0.0
395.0,PAYMENT,3826.16,C1903387089,190972.0,187145.84,M683357358,0.0,0.0,0.0,0.0
255.0,CASH_OUT,77684.04,C575569203,0.0,0.0,C381732401,1613236.87,1690920.91,0.0,0.0
33.0,CASH_IN,49419.75,C1921330804,10359479.96,10408899.72,C1659302728,116203.5,66783.75,0.0,0.0
118.0,TRANSFER,1812161.42,C1720181306,1812161.42,0.0,C498618435,0.0,0.0,1.0,0.0
109.0,CASH_OUT,94613.12,C919387676,94613.12,0.0,C2083130101,0.0,94613.12,1.0,0.0
376.0,PAYMENT,13191.95,C854265202,170774.02,157582.07,M1263335120,0.0,0.0,0.0,0.0
305.0,CASH_OUT,118705.24,C392904730,0.0,0.0,C1234957174,2180058.67,2298763.9,0.0,0.0
34.0,TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1.0,0.0
41.0,CASH_IN,336405.15,C1538657010,6694263.12,7030668.27,C1684536787,491328.65,0.0,0.0,0.0
260.0,CASH_OUT,152884.38,C1888752840,0.0,0.0,C965475406,161535.69,314420.06,0.0,0.0
351.0,PAYMENT,26980.67,C1799924918,11377.78,0.0,M832823855,0.0,0.0,0.0,0.0
132.0,PAYMENT,22600.23,C1177877584,432179.94,409579.7,M951859322,0.0,0.0,0.0,0.0
20.0,CASH_IN,202779.99,C916458402,5275955.68,5478735.67,C635923763,2399830.23,2197050.24,0.0,0.0
17.0,PAYMENT,2432.34,C914910134,0.0,0.0,M2062477800,0.0,0.0,0.0,0.0
405.0,PAYMENT,3435.39,C2082656110,72749.0,69313.61,M3513230,0.0,0.0,0.0,0.0
306.0,PAYMENT,23113.37,C1471520277,74660.0,51546.63,M1764593416,0.0,0.0,0.0,0.0
303.0,CASH_IN,231411.28,C200321039,7964528.78,8195940.05,C2114535884,4230270.85,3998859.58,0.0,0.0
351.0,PAYMENT,3802.23,C215678254,53817.0,50014.77,M1562324669,0.0,0.0,0.0,0.0
15.0,CASH_IN,85846.78,C482616122,3797826.56,3883673.35,C959135537,576216.74,480994.88,0.0,0.0
66.0,TRANSFER,3444943.59,C1900819473,3444943.59,0.0,C526266879,0.0,0.0,1.0,0.0
131.0,PAYMENT,6094.05,C1242540951,0.0,0.0,M1499725681,0.0,0.0,0.0,0.0
255.0,PAYMENT,721.4,C1983834597,30344.0,29622.6,M1224397775,0.0,0.0,0.0,0.0
127.0,TRANSFER,426532.4,C1729870002,426532.4,0.0,C1917348003,0.0,0.0,1.0,0.0
161.0,PAYMENT,7055.48,C591430913,37645.27,30589.79,M203365228,0.0,0.0,0.0,0.0
185.0,CASH_IN,119289.05,C1877854778,20046.0,139335.05,C1639563908,173466.01,54176.96,0.0,0.0
299.0,CASH_OUT,204550.8,C110970822,0.0,0.0,C2025324590,585334.62,789885.41,0.0,0.0
256.0,PAYMENT,3123.56,C1630563550,505.0,0.0,M1224905269,0.0,0.0,0.0,0.0
108.0,TRANSFER,7060216.94,C1821246962,7060216.94,0.0,C1379131960,0.0,0.0,1.0,0.0
400.0,CASH_OUT,212524.88,C1470707333,379810.92,167286.04,C809832861,7948004.46,8160529.34,0.0,0.0
191.0,CASH_OUT,135200.37,C1985182816,135200.37,0.0,C269782536,84522.15,219722.52,1.0,0.0
37.0,CASH_IN,344576.76,C1133236986,5932124.1,6276700.86,C927724927,414523.09,69946.33,0.0,0.0
304.0,TRANSFER,10000000.0,C1609867338,5537.0,0.0,C900252232,602932.15,47455870.66,0.0,0.0
627.0,TRANSFER,953529.64,C943173894,953529.64,0.0,C771063877,0.0,0.0,1.0,0.0
472.0,CASH_OUT,653983.93,C1069288733,653983.93,0.0,C1731869105,659112.38,1313096.31,1.0,0.0
215.0,CASH_OUT,45053.05,C108008113,45053.05,0.0,C2015543503,202038.75,247091.8,1.0,0.0
66.0,TRANSFER,3444943.59,C1900819473,3444943.59,0.0,C526266879,0.0,0.0,1.0,0.0
346.0,TRANSFER,516355.22,C1361333152,516355.22,0.0,C46072537,0.0,0.0,1.0,0.0
285.0,PAYMENT,3285.99,C1718343484,265083.0,261797.01,M398911667,0.0,0.0,0.0,0.0
252.0,CASH_OUT,41076.77,C395198658,0.0,0.0,C1842391025,372923.69,414000.45,0.0,0.0
13.0,CASH_OUT,94017.64,C1428513833,0.0,0.0,C236980850,549049.06,643066.7,0.0,0.0
305.0,CASH_OUT,408957.06,C1205174832,0.0,0.0,C82132881,447804.68,1142115.91,0.0,0.0
351.0,TRANSFER,63.8,C1293504491,63.8,0.0,C1368130863,0.0,0.0,1.0,0.0
308.0,CASH_OUT,56176.86,C909347873,170772.0,114595.14,C197329439,64346.67,120523.53,0.0,0.0
330.0,PAYMENT,5916.58,C1299481682,287.0,0.0,M527973468,0.0,0.0,0.0,0.0
305.0,PAYMENT,13618.6,C2038846092,0.0,0.0,M87080013,0.0,0.0,0.0,0.0
621.0,CASH_OUT,425861.93,C2103073329,425861.93,0.0,C686334805,203280.85,629142.78,1.0,0.0
403.0,CASH_IN,60142.5,C1026178358,2426089.49,2486231.99,C1934202473,2100467.29,2040324.79,0.0,0.0
40.0,PAYMENT,6962.39,C678674591,77152.83,70190.44,M655452570,0.0,0.0,0.0,0.0
250.0,CASH_OUT,601133.55,C789363054,21043.0,0.0,C217720600,3514366.25,4115499.8,0.0,0.0
330.0,CASH_OUT,307735.83,C682073444,0.0,0.0,C243591785,3862378.69,4170114.52,0.0,0.0
40.0,PAYMENT,15544.78,C2052049442,0.0,0.0,M498681845,0.0,0.0,0.0,0.0
562.0,CASH_OUT,8770.06,C1583865151,8770.06,0.0,C2053590149,0.0,8770.06,1.0,0.0
370.0,CASH_OUT,351407.07,C1622694724,52609.0,0.0,C1645415644,160847.07,512254.15,0.0,0.0
352.0,CASH_OUT,187670.29,C75344845,0.0,0.0,C507610253,446852.55,634522.83,0.0,0.0
166.0,PAYMENT,21575.64,C1522302644,186860.0,165284.36,M1096311549,0.0,0.0,0.0,0.0
269.0,CASH_OUT,10000000.0,C697650903,10000000.0,0.0,C2108353776,0.0,10000000.0,1.0,0.0
237.0,PAYMENT,8234.37,C786922316,832720.78,824486.4,M1089448340,0.0,0.0,0.0,0.0
258.0,TRANSFER,277363.7,C1577619954,16789.0,0.0,C1821277695,0.0,277363.7,0.0,0.0
444.0,CASH_OUT,1108140.19,C1939914504,1108140.19,0.0,C1046726968,625431.56,1733571.75,1.0,0.0
18.0,PAYMENT,8178.41,C2112477177,0.0,0.0,M2080849432,0.0,0.0,0.0,0.0
346.0,PAYMENT,20716.53,C1078115866,154702.0,133985.47,M1016988954,0.0,0.0,0.0,0.0
681.0,PAYMENT,11954.53,C1901425524,0.0,0.0,M413441747,0.0,0.0,0.0,0.0
351.0,CASH_OUT,224932.65,C2094689619,425929.18,200996.53,C1258739572,1020256.42,1245189.07,0.0,0.0
164.0,CASH_IN,131372.51,C26479644,11372.0,142744.51,C344143599,1970298.28,1838925.77,0.0,0.0
305.0,PAYMENT,18340.11,C2029371756,47965.5,29625.39,M373245432,0.0,0.0,0.0,0.0
727.0,TRANSFER,69039.64,C922622756,69039.64,0.0,C417851521,0.0,0.0,1.0,0.0
456.0,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1.0,0.0
256.0,TRANSFER,153724.38,C156098120,0.0,0.0,C837054673,759580.87,913305.25,0.0,0.0
505.0,PAYMENT,17161.33,C1975127449,12130.0,0.0,M1890441460,0.0,0.0,0.0,0.0
255.0,PAYMENT,18698.74,C447341065,51664.0,32965.26,M1275985915,0.0,0.0,0.0,0.0
420.0,CASH_OUT,116489.77,C504789757,116489.77,0.0,C1731829821,0.0,116489.77,1.0,0.0
321.0,CASH_OUT,6997.18,C103811114,0.0,0.0,C1261379970,284320.28,291317.46,0.0,0.0
538.0,CASH_IN,150176.14,C1251363970,5764626.79,5914802.93,C127942211,1197618.85,1047442.71,0.0,0.0
187.0,PAYMENT,11577.88,C1611801052,15045.82,3467.95,M2098470150,0.0,0.0,0.0,0.0
168.0,CASH_OUT,212433.62,C1093591724,41367.47,0.0,C4347362,5045615.01,5258048.63,0.0,0.0
410.0,TRANSFER,4900487.15,C688119342,4900487.15,0.0,C1773365552,0.0,0.0,1.0,0.0
351.0,CASH_OUT,380494.77,C101557353,297.0,0.0,C1105209658,0.0,380494.77,0.0,0.0
217.0,PAYMENT,5262.7,C862790649,119979.0,114716.3,M1438481837,0.0,0.0,0.0,0.0
135.0,CASH_OUT,515645.16,C1386605683,515645.16,0.0,C509021077,283377.85,799023.01,1.0,0.0
216.0,PAYMENT,8409.72,C1714807734,19951.69,11541.97,M1253083190,0.0,0.0,0.0,0.0
463.0,CASH_OUT,1968008.53,C1471437030,1968008.53,0.0,C765536045,615855.0,2583863.54,1.0,0.0
238.0,CASH_OUT,107794.99,C1676581557,271.0,0.0,C881923946,0.0,107794.99,0.0,0.0
177.0,PAYMENT,4548.59,C670436565,131.0,0.0,M679939553,0.0,0.0,0.0,0.0
287.0,CASH_OUT,41033.91,C1908820658,19217.0,0.0,C1075438682,249319.89,290353.8,0.0,0.0
350.0,CASH_IN,93191.74,C52377632,9839712.08,9932903.82,C1575856439,17208301.0,17115109.26,0.0,0.0
226.0,CASH_IN,98505.62,C63683318,19232630.88,19331136.51,C1840804712,110986.12,12480.5,0.0,0.0
322.0,CASH_IN,222714.98,C457607220,8726487.18,8949202.17,C140829831,580956.4,358241.42,0.0,0.0
359.0,PAYMENT,5121.27,C1395215842,1852.0,0.0,M1914009228,0.0,0.0,0.0,0.0
19.0,CASH_OUT,181356.12,C2122935167,211315.0,29958.88,C1254931854,0.0,315323.69,0.0,0.0
383.0,PAYMENT,1068.47,C104049867,4591.0,3522.53,M874782881,0.0,0.0,0.0,0.0
380.0,CASH_OUT,5234.27,C1677619857,604.0,0.0,C443078087,0.0,5234.27,0.0,0.0
42.0,CASH_OUT,148713.06,C555816987,0.0,0.0,C1998731076,1606479.67,1755192.74,0.0,0.0
110.0,CASH_OUT,743311.65,C154379593,743311.65,0.0,C260576763,0.0,743311.65,1.0,0.0
504.0,TRANSFER,3018810.85,C1421370456,3018810.85,0.0,C386359877,0.0,0.0,1.0,0.0
375.0,PAYMENT,2393.12,C1928114319,18505.14,16112.02,M1207963759,0.0,0.0,0.0,0.0
538.0,PAYMENT,9768.64,C1707137443,16180.0,6411.36,M534978318,0.0,0.0,0.0,0.0
13.0,TRANSFER,275062.23,C15857072,0.0,0.0,C1658393750,416931.53,714716.46,0.0,0.0
590.0,PAYMENT,28915.37,C726251709,0.0,0.0,M72924924,0.0,0.0,0.0,0.0
287.0,CASH_OUT,491847.47,C1237928863,491847.47,0.0,C571550397,114805.22,606652.69,1.0,0.0
296.0,CASH_OUT,261874.86,C785242501,261874.86,0.0,C1518978853,0.0,261874.86,1.0,0.0
402.0,CASH_OUT,101514.21,C1477348660,29411.0,0.0,C1090349274,40301.25,141815.46,0.0,0.0
279.0,PAYMENT,16366.03,C1529313709,32507.48,16141.45,M20168765,0.0,0.0,0.0,0.0
398.0,PAYMENT,7245.04,C746124870,205610.0,198364.96,M1512034700,0.0,0.0,0.0,0.0
131.0,PAYMENT,13827.38,C284614479,83155.51,69328.13,M403798473,0.0,0.0,0.0,0.0
233.0,CASH_OUT,37357.32,C784559856,37357.32,0.0,C763260175,0.0,37357.32,1.0,0.0
300.0,CASH_IN,70196.21,C1946272096,60577.0,130773.21,C1527266169,0.0,0.0,0.0,0.0
380.0,CASH_OUT,86002.28,C344028825,0.0,0.0,C1920434360,911295.15,997297.43,0.0,0.0
255.0,PAYMENT,9974.72,C1170424269,0.0,0.0,M1515045961,0.0,0.0,0.0,0.0
14.0,CASH_OUT,502950.77,C1905124588,0.0,0.0,C1767273119,2676736.0,3439186.92,0.0,0.0
718.0,CASH_OUT,66941.04,C698551144,66941.04,0.0,C930865273,1062325.54,1129266.57,1.0,0.0
733.0,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1.0,0.0
249.0,TRANSFER,10000000.0,C2071602509,11306690.61,1306690.61,C39886288,0.0,0.0,1.0,0.0
137.0,CASH_OUT,73352.56,C543943212,0.0,0.0,C1854733143,185517.98,258870.54,0.0,0.0
136.0,PAYMENT,3919.22,C257778465,0.0,0.0,M665328808,0.0,0.0,0.0,0.0
164.0,PAYMENT,24221.34,C1850267190,21365.0,0.0,M1270361377,0.0,0.0,0.0,0.0
394.0,CASH_OUT,135077.75,C784757287,0.0,0.0,C2060463259,1400892.33,1535970.08,0.0,0.0
262.0,TRANSFER,2914653.69,C767295910,2914653.69,0.0,C258732542,0.0,0.0,1.0,0.0
40.0,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1.0,0.0
41.0,CASH_OUT,62344.27,C436542777,204972.02,142627.75,C1830304613,365013.35,427357.62,0.0,0.0
634.0,CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,1.0,0.0
332.0,CASH_OUT,141408.06,C1559368717,7565.33,0.0,C1601866915,764846.06,906254.11,0.0,0.0
549.0,TRANSFER,461442.52,C597797196,461442.52,0.0,C1745977074,0.0,0.0,1.0,0.0
347.0,CASH_OUT,185714.61,C2033653469,147.0,0.0,C1878713510,302770.85,488485.46,0.0,0.0
